CountyName,TimeStamp,CovidCases
Leitrim,2020-11-06,233
Leitrim,2020-11-07,237
Leitrim,2020-11-08,239
Leitrim,2020-11-09,239
Leitrim,2020-11-10,242
Leitrim,2020-11-11,245
Leitrim,2020-11-12,254
Leitrim,2020-11-13,254
Leitrim,2020-11-14,257
Leitrim,2020-11-15,260
Leitrim,2020-11-16,260
Leitrim,2020-11-17,262
Leitrim,2020-11-18,264
Leitrim,2020-11-19,264
Leitrim,2020-11-20,264
Leitrim,2020-11-21,264
Leitrim,2020-11-22,263
Limerick,2020-03-21,18
Limerick,2020-03-22,19
Limerick,2020-03-23,19
Limerick,2020-03-24,24
Limerick,2020-03-25,36
Limerick,2020-03-26,46
Limerick,2020-03-27,55
Limerick,2020-03-28,64
Limerick,2020-03-29,67
Limerick,2020-03-30,87
Limerick,2020-03-31,94
Limerick,2020-04-01,96
Limerick,2020-04-02,116
Limerick,2020-04-03,128
Limerick,2020-04-04,140
Limerick,2020-04-05,143
Limerick,2020-04-06,160
Limerick,2020-04-07,173
Limerick,2020-04-08,186
Limerick,2020-04-09,222
Limerick,2020-04-10,234
Limerick,2020-04-11,252
Limerick,2020-04-12,265
Limerick,2020-04-13,285
Limerick,2020-04-14,307
Limerick,2020-04-15,343
Limerick,2020-04-16,382
Limerick,2020-04-17,384
Limerick,2020-04-18,401
Limerick,2020-04-19,409
Limerick,2020-04-20,415
Limerick,2020-04-21,420
Limerick,2020-04-22,439
Limerick,2020-04-23,441
Limerick,2020-04-24,442
Limerick,2020-04-25,457
Limerick,2020-04-26,518
Limerick,2020-04-27,532
Limerick,2020-04-28,535
Limerick,2020-04-29,548
Limerick,2020-04-30,564
Limerick,2020-05-01,580
Limerick,2020-05-02,583
Limerick,2020-05-03,585
Limerick,2020-05-04,591
Limerick,2020-05-05,574
Limerick,2020-05-06,566
Limerick,2020-05-07,570
Limerick,2020-05-08,572
Limerick,2020-05-09,582
Limerick,2020-05-10,588
Limerick,2020-05-11,588
Limerick,2020-05-12,591
Limerick,2020-05-13,595
Limerick,2020-05-14,596
Limerick,2020-05-15,601
Limerick,2020-05-16,602
Limerick,2020-05-17,603
Limerick,2020-05-18,610
Limerick,2020-05-19,612
Limerick,2020-05-20,615
Limerick,2020-05-21,615
Limerick,2020-05-22,616
Limerick,2020-05-23,619
Limerick,2020-05-24,622
Limerick,2020-05-25,624
Limerick,2020-05-26,626
Limerick,2020-05-27,627
Limerick,2020-05-28,628
Limerick,2020-05-29,629
Limerick,2020-05-30,594
Limerick,2020-05-31,581
Limerick,2020-06-01,582
Limerick,2020-06-02,582
Limerick,2020-06-03,582
Limerick,2020-06-04,582
Limerick,2020-06-05,582
Limerick,2020-06-06,583
Limerick,2020-06-07,583
Limerick,2020-06-08,583
Limerick,2020-06-09,583
Limerick,2020-06-10,583
Limerick,2020-06-11,584
Limerick,2020-06-12,584
Limerick,2020-06-13,584
Limerick,2020-06-14,585
Limerick,2020-06-15,584
Limerick,2020-06-16,583
Limerick,2020-06-17,583
Limerick,2020-06-18,583
Limerick,2020-06-19,583
Limerick,2020-06-20,583
Limerick,2020-06-21,583
Limerick,2020-06-22,583
Limerick,2020-06-23,583
Limerick,2020-06-24,583
Limerick,2020-06-25,583
Limerick,2020-06-26,583
Limerick,2020-06-27,583
Limerick,2020-06-28,583
Limerick,2020-06-29,583
Limerick,2020-06-30,583
Limerick,2020-07-01,586
Limerick,2020-07-02,586
Limerick,2020-07-03,587
Limerick,2020-07-04,587
Limerick,2020-07-05,587
Limerick,2020-07-06,587
Limerick,2020-07-07,588
Limerick,2020-07-08,589
Limerick,2020-07-09,589
Limerick,2020-07-10,589
Limerick,2020-07-11,589
Limerick,2020-07-12,589
Limerick,2020-07-13,589
Limerick,2020-07-14,589
Limerick,2020-07-15,589
Limerick,2020-07-16,589
Limerick,2020-07-17,589
Limerick,2020-07-18,589
Limerick,2020-07-19,589
Limerick,2020-07-20,590
Limerick,2020-07-21,591
Limerick,2020-07-22,591
Limerick,2020-07-23,591
Limerick,2020-07-24,591
Limerick,2020-07-25,591
Limerick,2020-07-26,591
Limerick,2020-07-27,591
Limerick,2020-07-28,592
Limerick,2020-07-29,599
Limerick,2020-07-30,600
Limerick,2020-07-31,609
Limerick,2020-08-01,609
Limerick,2020-08-02,610
Limerick,2020-08-03,610
Limerick,2020-08-04,613
Limerick,2020-08-05,616
Limerick,2020-08-06,619
Limerick,2020-08-07,620
Limerick,2020-08-08,620
Limerick,2020-08-09,627
Limerick,2020-08-10,630
Limerick,2020-08-11,632
Limerick,2020-08-12,636
Limerick,2020-08-13,641
Limerick,2020-08-14,649
Limerick,2020-08-15,655
Limerick,2020-08-16,655
Limerick,2020-08-17,675
Limerick,2020-08-18,676
Limerick,2020-08-19,682
Limerick,2020-08-20,686
Limerick,2020-08-21,696
Limerick,2020-08-22,697
Limerick,2020-08-23,706
Limerick,2020-08-24,709
Limerick,2020-08-25,713
Limerick,2020-08-26,718
Limerick,2020-08-27,722
Limerick,2020-08-28,736
Limerick,2020-08-29,742
Limerick,2020-08-30,753
Limerick,2020-08-31,770
Limerick,2020-09-01,783
Limerick,2020-09-02,785
Limerick,2020-09-03,791
Limerick,2020-09-04,804
Limerick,2020-09-05,817
Limerick,2020-09-06,819
Limerick,2020-09-07,834
Limerick,2020-09-08,834
Limerick,2020-09-09,845
Limerick,2020-09-10,855
Limerick,2020-09-11,857
Limerick,2020-09-12,866
Limerick,2020-09-13,872
Limerick,2020-09-14,879
Limerick,2020-09-15,882
Limerick,2020-09-16,892
Limerick,2020-09-17,895
Limerick,2020-09-18,900
Limerick,2020-09-19,904
Limerick,2020-09-20,904
Limerick,2020-09-21,910
Limerick,2020-09-22,910
Limerick,2020-09-23,916
Limerick,2020-09-24,922
Limerick,2020-09-25,925
Limerick,2020-09-26,931
Limerick,2020-09-27,937
Limerick,2020-09-28,946
Limerick,2020-09-29,958
Limerick,2020-09-30,964
Limerick,2020-10-01,983
Limerick,2020-10-02,1014
Limerick,2020-10-03,1038
Limerick,2020-10-04,1080
Limerick,2020-10-05,1097
Limerick,2020-10-06,1118
Limerick,2020-10-07,1139
Limerick,2020-10-08,1154
Limerick,2020-10-09,1208
Limerick,2020-10-10,1242
Limerick,2020-10-11,1262
Limerick,2020-10-12,1301
Limerick,2020-10-13,1326
Limerick,2020-10-14,1367
Limerick,2020-10-15,1389
Limerick,2020-10-16,1464
Limerick,2020-10-17,1518
Limerick,2020-10-18,1564
Limerick,2020-10-19,1637
Limerick,2020-10-20,1664
Limerick,2020-10-21,1704
Limerick,2020-10-22,1741
Limerick,2020-10-23,1769
Limerick,2020-10-24,1814
Limerick,2020-10-25,1858
Limerick,2020-10-26,1883
Limerick,2020-10-27,1931
Limerick,2020-10-28,1963
Limerick,2020-10-29,1998
Limerick,2020-10-30,2003
Limerick,2020-10-31,2042
Limerick,2020-11-01,2075
Limerick,2020-11-02,2081
Limerick,2020-11-03,2107
Limerick,2020-11-04,2151
Limerick,2020-11-05,2172
Limerick,2020-11-06,2190
Limerick,2020-11-07,2238
Limerick,2020-11-08,2270
Limerick,2020-11-09,2286
Limerick,2020-11-10,2317
Limerick,2020-11-11,2344
Limerick,2020-11-12,2379
Limerick,2020-11-13,2414
Limerick,2020-11-14,2434
Limerick,2020-11-15,2507
Limerick,2020-11-16,2545
Limerick,2020-11-17,2566
Limerick,2020-11-18,2581
Limerick,2020-11-19,2593
Limerick,2020-11-20,2613
Limerick,2020-11-21,2638
Limerick,2020-11-22,2648
Longford,2020-03-21,3
Longford,2020-03-22,3
Longford,2020-03-23,4
Longford,2020-03-24,3
Longford,2020-03-25,5
Longford,2020-03-26,5
Longford,2020-03-27,10
Longford,2020-03-28,10
Longford,2020-03-29,10
Longford,2020-03-30,12
Longford,2020-03-31,14
Longford,2020-04-01,16
Longford,2020-04-02,17
Longford,2020-04-03,17
Longford,2020-04-04,21
Longford,2020-04-05,25
Longford,2020-04-06,35
Longford,2020-04-07,36
Longford,2020-04-08,41
Longford,2020-04-09,45
Longford,2020-04-10,49
Longford,2020-04-11,56
Longford,2020-04-12,58
Longford,2020-04-13,69
Longford,2020-04-14,77
Longford,2020-04-15,79
Longford,2020-04-16,83
Longford,2020-04-17,88
Longford,2020-04-18,91
Longford,2020-04-19,94
Longford,2020-04-20,101
Longford,2020-04-21,102
Longford,2020-04-22,102
Longford,2020-04-23,113
Longford,2020-04-24,124
Longford,2020-04-25,129
Longford,2020-04-26,135
Longford,2020-04-27,145
Longford,2020-04-28,146
Longford,2020-04-29,149
Longford,2020-04-30,150
Longford,2020-05-01,153
Longford,2020-05-02,213
Longford,2020-05-03,235
Longford,2020-05-04,257
Longford,2020-05-05,259
Longford,2020-05-06,260
Longford,2020-05-07,264
Longford,2020-05-08,264
Longford,2020-05-09,267
Longford,2020-05-10,269
Longford,2020-05-11,270
Longford,2020-05-12,272
Longford,2020-05-13,273
Longford,2020-05-14,273
Longford,2020-05-15,277
Longford,2020-05-16,279
Longford,2020-05-17,279
Longford,2020-05-18,279
Longford,2020-05-19,280
Longford,2020-05-20,280
Longford,2020-05-21,280
Longford,2020-05-22,280
Longford,2020-05-23,281
Longford,2020-05-24,281
Longford,2020-05-25,281
Longford,2020-05-26,281
Longford,2020-05-27,280
Longford,2020-05-28,281
Longford,2020-05-29,283
Longford,2020-05-30,283
Longford,2020-05-31,283
Longford,2020-06-01,283
Longford,2020-06-02,284
Longford,2020-06-03,284
Longford,2020-06-04,284
Longford,2020-06-05,285
Longford,2020-06-06,285
Longford,2020-06-07,285
Longford,2020-06-08,285
Longford,2020-06-09,285
Longford,2020-06-10,285
Longford,2020-06-11,285
Longford,2020-06-12,285
Longford,2020-06-13,285
Longford,2020-06-14,285
Longford,2020-06-15,285
Longford,2020-06-16,285
Longford,2020-06-17,285
Longford,2020-06-18,285
Longford,2020-06-19,285
Longford,2020-06-20,285
Longford,2020-06-21,285
Longford,2020-06-22,285
Longford,2020-06-23,285
Longford,2020-06-24,285
Longford,2020-06-25,285
Longford,2020-06-26,285
Longford,2020-06-27,286
Longford,2020-06-28,286
Longford,2020-06-29,286
Longford,2020-06-30,286
Longford,2020-07-01,286
Longford,2020-07-02,286
Longford,2020-07-03,286
Longford,2020-07-04,287
Longford,2020-07-05,287
Longford,2020-07-06,287
Longford,2020-07-07,287
Longford,2020-07-08,287
Longford,2020-07-09,287
Longford,2020-07-10,287
Longford,2020-07-11,287
Longford,2020-07-12,287
Longford,2020-07-13,287
Longford,2020-07-14,287
Longford,2020-07-15,287
Longford,2020-07-16,287
Longford,2020-07-17,287
Longford,2020-07-18,287
Longford,2020-07-19,287
Longford,2020-07-20,287
Longford,2020-07-21,287
Longford,2020-07-22,287
Longford,2020-07-23,287
Longford,2020-07-24,288
Longford,2020-07-25,288
Longford,2020-07-26,288
Longford,2020-07-27,288
Longford,2020-07-28,288
Longford,2020-07-29,288
Longford,2020-07-30,288
Longford,2020-07-31,288
Longford,2020-08-01,288
Longford,2020-08-02,288
Longford,2020-08-03,288
Longford,2020-08-04,288
Longford,2020-08-05,288
Longford,2020-08-06,288
Longford,2020-08-07,288
Longford,2020-08-08,288
Longford,2020-08-09,288
Longford,2020-08-10,288
Longford,2020-08-11,288
Longford,2020-08-12,288
Longford,2020-08-13,289
Longford,2020-08-14,289
Longford,2020-08-15,289
Longford,2020-08-16,290
Longford,2020-08-17,290
Longford,2020-08-18,291
Longford,2020-08-19,291
Longford,2020-08-20,291
Longford,2020-08-21,291
Longford,2020-08-22,292
Longford,2020-08-23,292
Longford,2020-08-24,292
Longford,2020-08-25,292
Longford,2020-08-26,292
Longford,2020-08-27,294
Longford,2020-08-28,294
Longford,2020-08-29,296
Longford,2020-08-30,300
Longford,2020-08-31,300
Longford,2020-09-01,301
Longford,2020-09-02,302
Longford,2020-09-03,303
Longford,2020-09-04,303
Longford,2020-09-05,304
Longford,2020-09-06,308
Longford,2020-09-07,309
Longford,2020-09-08,309
Longford,2020-09-09,311
Longford,2020-09-10,315
Longford,2020-09-11,318
Longford,2020-09-12,319
Longford,2020-09-13,321
Longford,2020-09-14,321
Longford,2020-09-15,322
Longford,2020-09-16,323
Longford,2020-09-17,323
Longford,2020-09-18,323
Longford,2020-09-19,323
Longford,2020-09-20,323
Longford,2020-09-21,325
Longford,2020-09-22,325
Longford,2020-09-23,325
Longford,2020-09-24,328
Longford,2020-09-25,333
Longford,2020-09-26,335
Longford,2020-09-27,341
Longford,2020-09-28,345
Longford,2020-09-29,352
Longford,2020-09-30,363
Longford,2020-10-01,372
Longford,2020-10-02,375
Longford,2020-10-03,377
Longford,2020-10-04,383
Longford,2020-10-05,387
Longford,2020-10-06,388
Longford,2020-10-07,394
Longford,2020-10-08,397
Longford,2020-10-09,405
Longford,2020-10-10,420
Longford,2020-10-11,420
Longford,2020-10-12,425
Longford,2020-10-13,426
Longford,2020-10-14,442
Longford,2020-10-15,444
Longford,2020-10-16,462
Longford,2020-10-17,475
Longford,2020-10-18,487
Longford,2020-10-19,501
Longford,2020-10-20,507
Longford,2020-10-21,509
Longford,2020-10-22,523
Longford,2020-10-23,526
Longford,2020-10-24,535
Longford,2020-10-25,538
Longford,2020-10-26,544
Longford,2020-10-27,551
Longford,2020-10-28,556
Longford,2020-10-29,564
Longford,2020-10-30,568
Longford,2020-10-31,575
Longford,2020-11-01,578
Longford,2020-11-02,580
Longford,2020-11-03,581
Longford,2020-11-04,588
Longford,2020-11-05,591
Longford,2020-11-06,593
Longford,2020-11-07,599
Longford,2020-11-08,600
Longford,2020-11-09,602
Longford,2020-11-10,605
Longford,2020-11-11,608
Longford,2020-11-12,611
Longford,2020-11-13,615
Longford,2020-11-14,617
Longford,2020-11-15,620
Longford,2020-11-16,621
Longford,2020-11-17,622
Longford,2020-11-18,622
Longford,2020-11-19,627
Longford,2020-11-20,629
Longford,2020-11-21,632
Longford,2020-11-22,634
Louth,2020-03-21,13
Louth,2020-03-22,16
Louth,2020-03-23,18
Louth,2020-03-24,20
Louth,2020-03-25,24
Louth,2020-03-26,27
Louth,2020-03-27,34
Louth,2020-03-28,39
Louth,2020-03-29,44
Louth,2020-03-30,51
Louth,2020-03-31,52
Louth,2020-04-01,54
Louth,2020-04-02,55
Louth,2020-04-03,64
Louth,2020-04-04,65
Louth,2020-04-05,85
Louth,2020-04-06,96
Louth,2020-04-07,106
Louth,2020-04-08,116
Louth,2020-04-09,133
Louth,2020-04-10,143
Louth,2020-04-11,195
Louth,2020-04-12,208
Louth,2020-04-13,236
Louth,2020-04-14,350
Louth,2020-04-15,384
Louth,2020-04-16,406
Louth,2020-04-17,405
Louth,2020-04-18,437
Louth,2020-04-19,469
Louth,2020-04-20,489
Louth,2020-04-21,506
Louth,2020-04-22,536
Louth,2020-04-23,590
Louth,2020-04-24,597
Louth,2020-04-25,627
Louth,2020-04-26,640
Louth,2020-04-27,652
Louth,2020-04-28,655
Louth,2020-04-29,659
Louth,2020-04-30,667
Louth,2020-05-01,673
Louth,2020-05-02,679
Louth,2020-05-03,685
Louth,2020-05-04,693
Louth,2020-05-05,699
Louth,2020-05-06,703
Louth,2020-05-07,715
Louth,2020-05-08,721
Louth,2020-05-09,730
Louth,2020-05-10,733
Louth,2020-05-11,735
Louth,2020-05-12,734
Louth,2020-05-13,740
Louth,2020-05-14,741
Louth,2020-05-15,739
Louth,2020-05-16,740
Louth,2020-05-17,743
Louth,2020-05-18,745
Louth,2020-05-19,748
Louth,2020-05-20,751
Louth,2020-05-21,756
Louth,2020-05-22,756
Louth,2020-05-23,759
Louth,2020-05-24,759
Louth,2020-05-25,759
Louth,2020-05-26,759
Louth,2020-05-27,759
Louth,2020-05-28,763
Louth,2020-05-29,766
Louth,2020-05-30,768
Louth,2020-05-31,776
Louth,2020-06-01,775
Louth,2020-06-02,776
Louth,2020-06-03,777
Louth,2020-06-04,777
Louth,2020-06-05,777
Louth,2020-06-06,776
Louth,2020-06-07,778
Louth,2020-06-08,778
Louth,2020-06-09,778
Louth,2020-06-10,778
Louth,2020-06-11,778
Louth,2020-06-12,778
Louth,2020-06-13,778
Louth,2020-06-14,778
Louth,2020-06-15,778
Louth,2020-06-16,778
Louth,2020-06-17,778
Louth,2020-06-18,779
Louth,2020-06-19,780
Louth,2020-06-20,780
Louth,2020-06-21,780
Louth,2020-06-22,780
Louth,2020-06-23,780
Louth,2020-06-24,780
Louth,2020-06-25,780
Louth,2020-06-26,780
Louth,2020-06-27,781
Louth,2020-06-28,781
Louth,2020-06-29,781
Louth,2020-06-30,781
Louth,2020-07-01,781
Louth,2020-07-02,781
Louth,2020-07-03,781
Louth,2020-07-04,782
Louth,2020-07-05,782
Louth,2020-07-06,785
Louth,2020-07-07,785
Louth,2020-07-08,785
Louth,2020-07-09,785
Louth,2020-07-10,787
Louth,2020-07-11,787
Louth,2020-07-12,787
Louth,2020-07-13,789
Louth,2020-07-14,789
Louth,2020-07-15,790
Louth,2020-07-16,791
Louth,2020-07-17,791
Louth,2020-07-18,791
Louth,2020-07-19,791
Louth,2020-07-20,791
Louth,2020-07-21,791
Louth,2020-07-22,791
Louth,2020-07-23,792
Louth,2020-07-24,792
Louth,2020-07-25,792
Louth,2020-07-26,792
Louth,2020-07-27,793
Louth,2020-07-28,793
Louth,2020-07-29,793
Louth,2020-07-30,794
Louth,2020-07-31,794
Louth,2020-08-01,794
Louth,2020-08-02,795
Louth,2020-08-03,795
Louth,2020-08-04,796
Louth,2020-08-05,797
Louth,2020-08-06,799
Louth,2020-08-07,799
Louth,2020-08-08,799
Louth,2020-08-09,799
Louth,2020-08-10,800
Louth,2020-08-11,800
Louth,2020-08-12,801
Louth,2020-08-13,802
Louth,2020-08-14,803
Louth,2020-08-15,807
Louth,2020-08-16,807
Louth,2020-08-17,811
Louth,2020-08-18,814
Louth,2020-08-19,814
Louth,2020-08-20,815
Louth,2020-08-21,816
Louth,2020-08-22,816
Louth,2020-08-23,819
Louth,2020-08-24,820
Louth,2020-08-25,821
Louth,2020-08-26,823
Louth,2020-08-27,824
Louth,2020-08-28,825
Louth,2020-08-29,825
Louth,2020-08-30,825
Louth,2020-08-31,830
Louth,2020-09-01,830
Louth,2020-09-02,832
Louth,2020-09-03,838
Louth,2020-09-04,840
Louth,2020-09-05,840
Louth,2020-09-06,844
Louth,2020-09-07,859
Louth,2020-09-08,859
Louth,2020-09-09,861
Louth,2020-09-10,879
Louth,2020-09-11,889
Louth,2020-09-12,893
Louth,2020-09-13,911
Louth,2020-09-14,931
Louth,2020-09-15,944
Louth,2020-09-16,949
Louth,2020-09-17,959
Louth,2020-09-18,964
Louth,2020-09-19,971
Louth,2020-09-20,975
Louth,2020-09-21,985
Louth,2020-09-22,997
Louth,2020-09-23,1001
Louth,2020-09-24,1009
Louth,2020-09-25,1011
Louth,2020-09-26,1027
Louth,2020-09-27,1030
Louth,2020-09-28,1034
Louth,2020-09-29,1042
Louth,2020-09-30,1046
Louth,2020-10-01,1054
Louth,2020-10-02,1066
Louth,2020-10-03,1070
Louth,2020-10-04,1088
Louth,2020-10-05,1101
Louth,2020-10-06,1106
Louth,2020-10-07,1111
Louth,2020-10-08,1124
Louth,2020-10-09,1161
Louth,2020-10-10,1168
Louth,2020-10-11,1180
Louth,2020-10-12,1182
Louth,2020-10-13,1238
Louth,2020-10-14,1254
Louth,2020-10-15,1287
Louth,2020-10-16,1305
Louth,2020-10-17,1312
Louth,2020-10-18,1317
Louth,2020-10-19,1386
Louth,2020-10-20,1442
Louth,2020-10-21,1488
Louth,2020-10-22,1489
Louth,2020-10-23,1511
Louth,2020-10-24,1536
Louth,2020-10-25,1566
Louth,2020-10-26,1583
Louth,2020-10-27,1610
Louth,2020-10-28,1635
Louth,2020-10-29,1664
Louth,2020-10-30,1672
Louth,2020-10-31,1695
Louth,2020-11-01,1700
Louth,2020-11-02,1717
Louth,2020-11-03,1724
Louth,2020-11-04,1737
Louth,2020-11-05,1749
Louth,2020-11-06,1755
Louth,2020-11-07,1764
Louth,2020-11-08,1771
Louth,2020-11-09,1783
Louth,2020-11-10,1812
Louth,2020-11-11,1836
Louth,2020-11-12,1853
Louth,2020-11-13,1866
Louth,2020-11-14,1889
Louth,2020-11-15,1906
Louth,2020-11-16,1919
Louth,2020-11-17,1940
Louth,2020-11-18,1961
Louth,2020-11-19,1989
Louth,2020-11-20,2015
Louth,2020-11-21,2029
Louth,2020-11-22,2045
Mayo,2020-03-21,6
Mayo,2020-03-22,9
Mayo,2020-03-23,9
Mayo,2020-03-24,14
Mayo,2020-03-25,18
Mayo,2020-03-26,21
Mayo,2020-03-27,26
Mayo,2020-03-28,28
Mayo,2020-03-29,36
Mayo,2020-03-30,48
Mayo,2020-03-31,52
Mayo,2020-04-01,55
Mayo,2020-04-02,63
Mayo,2020-04-03,78
Mayo,2020-04-04,107
Mayo,2020-04-05,126
Mayo,2020-04-06,130
Mayo,2020-04-07,134
Mayo,2020-04-08,153
Mayo,2020-04-09,168
Mayo,2020-04-10,183
Mayo,2020-04-11,194
Mayo,2020-04-12,198
Mayo,2020-04-13,216
Mayo,2020-04-14,249
Mayo,2020-04-15,259
Mayo,2020-04-16,273
Mayo,2020-04-17,312
Mayo,2020-04-18,332
Mayo,2020-04-19,335
Mayo,2020-04-20,339
Mayo,2020-04-21,365
Mayo,2020-04-22,391
Mayo,2020-04-23,395
Mayo,2020-04-24,435
Mayo,2020-04-25,464
Mayo,2020-04-26,466
Mayo,2020-04-27,478
Mayo,2020-04-28,483
Mayo,2020-04-29,485
Mayo,2020-04-30,488
Mayo,2020-05-01,494
Mayo,2020-05-02,501
Mayo,2020-05-03,510
Mayo,2020-05-04,512
Mayo,2020-05-05,514
Mayo,2020-05-06,518
Mayo,2020-05-07,522
Mayo,2020-05-08,522
Mayo,2020-05-09,522
Mayo,2020-05-10,537
Mayo,2020-05-11,538
Mayo,2020-05-12,541
Mayo,2020-05-13,542
Mayo,2020-05-14,542
Mayo,2020-05-15,547
Mayo,2020-05-16,552
Mayo,2020-05-17,556
Mayo,2020-05-18,558
Mayo,2020-05-19,560
Mayo,2020-05-20,560
Mayo,2020-05-21,564
Mayo,2020-05-22,568
Mayo,2020-05-23,568
Mayo,2020-05-24,568
Mayo,2020-05-25,568
Mayo,2020-05-26,569
Mayo,2020-05-27,569
Mayo,2020-05-28,571
Mayo,2020-05-29,571
Mayo,2020-05-30,571
Mayo,2020-05-31,570
Mayo,2020-06-01,570
Mayo,2020-06-02,570
Mayo,2020-06-03,570
Mayo,2020-06-04,570
Mayo,2020-06-05,570
Mayo,2020-06-06,570
Mayo,2020-06-07,570
Mayo,2020-06-08,570
Mayo,2020-06-09,570
Mayo,2020-06-10,570
Mayo,2020-06-11,570
Mayo,2020-06-12,571
Mayo,2020-06-13,572
Mayo,2020-06-14,572
Mayo,2020-06-15,572
Mayo,2020-06-16,571
Mayo,2020-06-17,571
Mayo,2020-06-18,571
Mayo,2020-06-19,572
Mayo,2020-06-20,572
Mayo,2020-06-21,572
Mayo,2020-06-22,572
Mayo,2020-06-23,571
Mayo,2020-06-24,571
Mayo,2020-06-25,571
Mayo,2020-06-26,571
Mayo,2020-06-27,571
Mayo,2020-06-28,572
Mayo,2020-06-29,572
Mayo,2020-06-30,572
Mayo,2020-07-01,572
Mayo,2020-07-02,572
Mayo,2020-07-03,572
Mayo,2020-07-04,572
Mayo,2020-07-05,572
Mayo,2020-07-06,572
Mayo,2020-07-07,572
Mayo,2020-07-08,573
Mayo,2020-07-09,573
Mayo,2020-07-10,573
Mayo,2020-07-11,573
Mayo,2020-07-12,573
Mayo,2020-07-13,573
Mayo,2020-07-14,573
Mayo,2020-07-15,573
Mayo,2020-07-16,573
Mayo,2020-07-17,574
Mayo,2020-07-18,574
Mayo,2020-07-19,574
Mayo,2020-07-20,574
Mayo,2020-07-21,574
Mayo,2020-07-22,575
Mayo,2020-07-23,575
Mayo,2020-07-24,575
Mayo,2020-07-25,576
Mayo,2020-07-26,576
Mayo,2020-07-27,576
Mayo,2020-07-28,576
Mayo,2020-07-29,576
Mayo,2020-07-30,576
Mayo,2020-07-31,583
Mayo,2020-08-01,583
Mayo,2020-08-02,583
Mayo,2020-08-03,583
Mayo,2020-08-04,583
Mayo,2020-08-05,583
Mayo,2020-08-06,583
Mayo,2020-08-07,584
Mayo,2020-08-08,584
Mayo,2020-08-09,584
Mayo,2020-08-10,584
Mayo,2020-08-11,584
Mayo,2020-08-12,584
Mayo,2020-08-13,584
Mayo,2020-08-14,585
Mayo,2020-08-15,585
Mayo,2020-08-16,585
Mayo,2020-08-17,585
Mayo,2020-08-18,585
Mayo,2020-08-19,586
Mayo,2020-08-20,587
Mayo,2020-08-21,587
Mayo,2020-08-22,587
Mayo,2020-08-23,587
Mayo,2020-08-24,587
Mayo,2020-08-25,587
Mayo,2020-08-26,587
Mayo,2020-08-27,587
Mayo,2020-08-28,588
Mayo,2020-08-29,588
Mayo,2020-08-30,588
Mayo,2020-08-31,588
Mayo,2020-09-01,588
Mayo,2020-09-02,589
Mayo,2020-09-03,589
Mayo,2020-09-04,591
Mayo,2020-09-05,592
Mayo,2020-09-06,593
Mayo,2020-09-07,593
Mayo,2020-09-08,595
Mayo,2020-09-09,597
Mayo,2020-09-10,598
Mayo,2020-09-11,600
Mayo,2020-09-12,602
Mayo,2020-09-13,606
Mayo,2020-09-14,611
Mayo,2020-09-15,614
Mayo,2020-09-16,614
Mayo,2020-09-17,623
Mayo,2020-09-18,626
Mayo,2020-09-19,626
Mayo,2020-09-20,627
Mayo,2020-09-21,633
Mayo,2020-09-22,634
Mayo,2020-09-23,635
Mayo,2020-09-24,640
Mayo,2020-09-25,640
Mayo,2020-09-26,644
Mayo,2020-09-27,645
Mayo,2020-09-28,648
Mayo,2020-09-29,648
Mayo,2020-09-30,650
Mayo,2020-10-01,654
Mayo,2020-10-02,660
Mayo,2020-10-03,665
Mayo,2020-10-04,670
Mayo,2020-10-05,675
Mayo,2020-10-06,681
Mayo,2020-10-07,690
Mayo,2020-10-08,695
Mayo,2020-10-09,711
Mayo,2020-10-10,732
Mayo,2020-10-11,743
Mayo,2020-10-12,752
Mayo,2020-10-13,765
Mayo,2020-10-14,789
Mayo,2020-10-15,815
Mayo,2020-10-16,831
Mayo,2020-10-17,861
Mayo,2020-10-18,888
Mayo,2020-10-19,916
Mayo,2020-10-20,952
Mayo,2020-10-21,987
Mayo,2020-10-22,1012
Mayo,2020-10-23,1037
Mayo,2020-10-24,1053
Mayo,2020-10-25,1077
Mayo,2020-10-26,1099
Mayo,2020-10-27,1103
Mayo,2020-10-28,1113
Mayo,2020-10-29,1131
Mayo,2020-10-30,1172
Mayo,2020-10-31,1182
Mayo,2020-11-01,1191
Mayo,2020-11-02,1198
Mayo,2020-11-03,1210
Mayo,2020-11-04,1226
Mayo,2020-11-05,1252
Mayo,2020-11-06,1278
Mayo,2020-11-07,1283
Mayo,2020-11-08,1288
Mayo,2020-11-09,1291
Mayo,2020-11-10,1300
Mayo,2020-11-11,1302
Mayo,2020-11-12,1315
Mayo,2020-11-13,1326
Mayo,2020-11-14,1330
Mayo,2020-11-15,1335
Mayo,2020-11-16,1342
Mayo,2020-11-17,1352
Mayo,2020-11-18,1360
Mayo,2020-11-19,1374
Mayo,2020-11-20,1379
Mayo,2020-11-21,1386
Mayo,2020-11-22,1402
Meath,2020-03-21,13
Meath,2020-03-22,16
Meath,2020-03-23,24
Meath,2020-03-24,27
Meath,2020-03-25,33
Meath,2020-03-26,41
Meath,2020-03-27,46
Meath,2020-03-28,47
Meath,2020-03-29,54
Meath,2020-03-30,66
Meath,2020-03-31,74
Meath,2020-04-01,88
Meath,2020-04-02,93
Meath,2020-04-03,106
Meath,2020-04-04,141
Meath,2020-04-05,168
Meath,2020-04-06,183
Meath,2020-04-07,198
